window,train_start,train_end,test_start,risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,use_put_spreads,use_call_spreads,min_hedge,budget_tiers,train_cagr,train_max_dd,test_cagr,test_max_dd,test_vol,test_sharpe,score
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.08,0.3,0.7,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.025290004765705865,0.01569286404536863,0.24200648923678103,0.049239576174209994,0.10766578391331372,1.3690679851481637,0.24200648923678103
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.12,0.4,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.011937710598382889,0.007736765616630418,0.10466525760460743,0.026292788306480363,0.053672493782896305,1.216763436436148,0.10466525760460743
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.2,0.08,0.3,0.8,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.014182923213464482,0.009348756046661303,0.13324655724430734,0.029508633123719655,0.06437534477527224,1.317038409717454,0.13324655724430734
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.2,0.12,0.5,0.8,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.020861987704634544,0.012093919825228786,0.20016204708128793,0.04938817605113545,0.10581134255655568,1.1900904909137833,0.20016204708128793
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.25,0.12,0.5,0.8,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.024972065737177918,0.015231689847525268,0.24599906044969266,0.04583679036402208,0.10479526442331207,1.4429384893849668,0.24599906044969266
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.12,0.3,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.012324470249164055,0.008345860190792389,0.11142140784027266,0.026561601474167786,0.05603617339492581,1.255802099253198,0.11142140784027266
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.25,0.12,0.4,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.014046899370391053,0.009131232565225357,0.13484152855771758,0.02760423448074925,0.06263442198459193,1.3805883869494275,0.13484152855771758
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.12,0.5,0.7,"[35, 70, 105]",10,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.014081550665237197,0.009211929626179668,0.13433165085951448,0.028189620869878695,0.06316738593965691,1.3607829037433457,0.13433165085951448
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.4,0.7,"[30, 60, 90]",14,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.011467414656017638,0.007946833433103357,0.10180775186341107,0.029413931042773598,0.060978539801218964,1.0581143074577788,0.10180775186341107
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.020661868234499003,0.012093919825228786,0.2218784018668658,0.04936704345495851,0.10775286943942283,1.3415782430681291,0.2218784018668658
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.2,0.08,0.3,0.7,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.012302499353155527,0.008376534728094085,0.10847468450920661,0.029759521580988307,0.061911922838114454,1.1005399627218782,0.10847468450920661
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.2,0.08,0.5,0.8,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.009912969700013763,0.004349812782009208,0.10065783274867246,0.019666784677665042,0.0454095559118444,1.480292115089099,0.10065783274867246
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.2,0.12,0.3,0.8,"[30, 60, 90]",10,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.014174980845290674,0.009363500385966249,0.13322120617932343,0.029508961436870606,0.06437607653442322,1.317038885475677,0.13322120617932343
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.2,0.08,0.3,0.8,"[30, 60, 90]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.02456211931141361,0.014600537527864242,0.2398959928931006,0.04772665501434986,0.10501330158605403,1.4049093497025766,0.2398959928931006
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.08,0.4,0.7,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.02080151184984058,0.013376379800951835,0.19975831145907552,0.04975967512337654,0.10671392525455857,1.179420439998808,0.19975831145907552
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.2,0.08,0.4,0.7,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.010327536375797752,0.005301578304099174,0.09531934845268442,0.017911144932894692,0.038393685506008045,1.5855051629047234,0.09531934845268442
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.2,0.12,0.3,0.8,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.013900486922840738,0.008239159077445121,0.13265678624015131,0.02785757808031201,0.0615440730256966,1.3797480453771114,0.13265678624015131
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.12,0.5,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.011460534261866773,0.006703627710649484,0.10584991130552668,0.028387708379805157,0.05939800043845125,1.1463659160159176,0.10584991130552668
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.08,0.5,0.7,"[30, 60, 90]",10,False,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.009856873611209682,0.004355222290597789,0.10500814630928823,0.019545646006973786,0.04491316508624232,1.5872119895632217,0.10500814630928823
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.12,0.3,0.7,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.013225088128241858,0.007127169471586971,0.13080524580367858,0.02621167141593129,0.0587448668466915,1.4485527781725687,0.13080524580367858
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.25,0.12,0.5,0.8,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.017831208262879983,0.008478479067743946,0.1907735409747071,0.03301319602610084,0.0755640201754108,1.6435969485722755,0.1907735409747071
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.12,0.5,0.8,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.017347348507611438,0.008306633205608505,0.2043235600875788,0.03887517748771713,0.08957542805777582,1.540786297274751,0.2043235600875788
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.2,0.08,0.4,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.011493565141315054,0.008026411011955873,0.10607797513822925,0.025423629444359545,0.055369403890281485,1.2275901463601628,0.10607797513822925
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.3,0.08,0.4,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.013247892698762476,0.007456809716642251,0.13087589742661487,0.026215674946536587,0.058751788280966485,1.4483118948099758,0.13087589742661487
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.25,0.08,0.5,0.7,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.011462107422729018,0.0067039582585103,0.1049140319806019,0.02420318819693672,0.05306614566892871,1.2605318408653419,0.1049140319806019
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.3,0.12,0.5,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.011554741541213387,0.006810798362412171,0.11173991525921112,0.029001851489891803,0.0611136315759163,1.1978464654304986,0.11173991525921112
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.3,0.12,0.4,0.7,"[30, 60, 90]",7,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.02402655460808978,0.013455020093583615,0.23836963751384133,0.046189995161902794,0.10231235055347734,1.4424466398801874,0.23836963751384133
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.2,0.08,0.5,0.7,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.014078213184711474,0.009152298181649112,0.13607280854607584,0.028535341111571515,0.06346495649072145,1.3789004160553657,0.13607280854607584
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.3,0.7,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.024027726106653047,0.013465635847190722,0.23838767286357765,0.046203113585881896,0.10234554900911912,1.4421201052085602,0.23838767286357765
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.01783749389039624,0.008498161019976224,0.19080102620863282,0.03307726866892398,0.07569814675688637,1.6408788852681846,0.19080102620863282
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.08,0.4,0.7,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.025381528674730758,0.01559137892072038,0.24232269915313132,0.049232535167843205,0.10765078562029672,1.3691396330345236,0.24232269915313132
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.4,0.7,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.01032523332305435,0.0053042481125575615,0.09632690342243677,0.019731911154673293,0.04571838013574735,1.358329492340401,0.09632690342243677
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.2,0.08,0.5,0.8,"[35, 70, 105]",7,True,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.02117916194317826,0.011278103793677427,0.2232764613157625,0.03202552225647516,0.0791229551954076,1.7888771826022034,0.2232764613157625
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.25,0.08,0.4,0.7,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.020491388647347453,0.01318426702882425,0.2023236379755773,0.049575262402844156,0.10647152056664157,1.2102915560033818,0.2023236379755773
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.2,0.08,0.3,0.7,"[35, 70, 105]",14,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.014274450472917533,0.00926399951478544,0.13354634724314307,0.029504780494659388,0.06436750118523286,1.3171253890263463,0.13354634724314307
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.12,0.5,0.7,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.01243895845022669,0.006709934672107982,0.12536211915446183,0.019331505325329977,0.047644695636012556,1.721238354725655,0.12536211915446183
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.25,0.08,0.4,0.7,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.011968826331022031,0.007815456042534948,0.10412784683795384,0.02688564157548766,0.054196306994018485,1.1949043787801876,0.10412784683795384
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.12,0.3,0.7,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.012025561892547332,0.007252202597246865,0.11076782637520521,0.02489602750608143,0.05317165857180625,1.3259870978928863,0.11076782637520521
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.08,0.4,0.8,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.024859078982644833,0.015011761504500844,0.2479047281896951,0.04432236075259303,0.10353698812487176,1.4770667761455516,0.2479047281896951
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.12,0.4,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.024975040400997184,0.015051260219765397,0.25064709506302685,0.0462251401755055,0.10548665469108956,1.4692178742894708,0.25064709506302685
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.25,0.12,0.4,0.8,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.025334256271299482,0.015605788212368412,0.24214863139894782,0.0492350950352458,0.10765501024275216,1.3690640045728637,0.24214863139894782
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.3,0.08,0.3,0.8,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.01240066157303188,0.00827563864950389,0.10881728135985202,0.029755295121038645,0.06190594492323409,1.1009657777674766,0.10881728135985202
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.3,0.12,0.5,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.012437780079873395,0.006721975395481213,0.12535715824421678,0.019368164301917852,0.04772233269404943,1.7184953705434225,0.12535715824421678
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.25,0.08,0.5,0.8,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.020922669023575535,0.012317140899375717,0.21898708257004484,0.049508103180828066,0.10794121560589065,1.3105605933188276,0.21898708257004484
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.2,0.12,0.5,0.8,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.015787211994392036,0.008306633205608505,0.15239908293373117,0.028600577412168243,0.06092722819610903,1.5849184784785317,0.15239908293373117
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.12,0.3,0.7,"[35, 70, 105]",14,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.0138950484950211,0.008242107947383047,0.13261619897660282,0.02786133489440411,0.06154910967233484,1.3793190139439333,0.13261619897660282
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.08,0.5,0.8,"[30, 60, 90]",7,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.02173198438905044,0.012544622611345126,0.21353804181077263,0.048593683324377086,0.10337778072358686,1.2979066866137061,0.21353804181077263
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.5,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.012431139937000735,0.006713885155526371,0.1253115084519867,0.01934741677670206,0.04767320667888031,1.7197784740552573,0.1253115084519867
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.25,0.12,0.4,0.7,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.014076555528714785,0.009151754091597745,0.1360633252490311,0.02853536410976618,0.06346453061112485,1.37885469070712,0.1360633252490311
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.25,0.08,0.4,0.8,"[30, 60, 90]",10,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.010635182276607313,0.006243540878602997,0.09787599569988648,0.026496237604582605,0.055559956519042546,1.1355480196880727,0.09787599569988648
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.5,0.8,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.011395098689152894,0.007536797830179869,0.09923790905977836,0.024441552073926,0.050370761173599565,1.227394597795468,0.09923790905977836
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.3,0.12,0.3,0.8,"[35, 70, 105]",14,True,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.013900164193159537,0.008239161960011142,0.1326547835019647,0.02785760572446269,0.06154377848022575,1.3797410918625292,0.1326547835019647
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.2,0.08,0.5,0.7,"[30, 60, 90]",7,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.021731250633723276,0.012543654805948774,0.2135317572719433,0.04859381941887165,0.10337701195496013,1.2978863019452458,0.2135317572719433
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.12,0.4,0.7,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.011592388316044033,0.008030150971050845,0.1045646567221512,0.026077717546247194,0.05596133090721169,1.1856706248373354,0.1045646567221512
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.2,0.12,0.5,0.7,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.021512926202460037,0.012014787460938873,0.21842611577856896,0.04698870615453525,0.10155222626865099,1.3650722104176929,0.21842611577856896
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.2,0.12,0.4,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.014079251439717888,0.009152327884658001,0.13608113869087246,0.028535236919581288,0.06346623404179179,1.3789410907974793,0.13608113869087246
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.3,0.08,0.3,0.8,"[35, 70, 105]",14,False,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.012025561892547332,0.007252202597246865,0.11076782637520521,0.02489602750608143,0.05317165857180625,1.3259870978928863,0.11076782637520521
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.25,0.12,0.5,0.7,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.011364494393413915,0.007460625729177888,0.1020176135862807,0.028899297264646625,0.060656297775835574,1.0715130734960185,0.1020176135862807
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.08,0.5,0.8,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.011496908779463189,0.006810576961774239,0.1045162177218677,0.02882189196471342,0.05972058707067433,1.1186008701781418,0.1045162177218677
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.3,0.12,0.3,0.7,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.014208302069915746,0.00930779966243449,0.13332756599281792,0.029507584080067928,0.06437300662188772,1.317036889550997,0.13332756599281792
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.08,0.3,0.7,"[30, 60, 90]",14,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.01328012856591232,0.008015147050874907,0.12029342445324565,0.027929204403384405,0.05990474816328787,1.2638129962722766,0.12029342445324565
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.12,0.3,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.013611826093053114,0.009042908060233052,0.12099479589709317,0.029584467441154675,0.06275430273542475,1.2036575161030936,0.12099479589709317
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.08,0.4,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.011592388316044033,0.008030150971050845,0.10369833788301164,0.026077717546247194,0.0559982298628873,1.170983199100255,0.10369833788301164
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.12,0.4,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.0124385815945387,0.006714777668077802,0.12536308489053116,0.019347011184749453,0.047678297779182664,1.720099612797884,0.12536308489053116
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.2,0.12,0.5,0.7,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.01577178192787554,0.008316094867262753,0.1823315289266927,0.033586058906622744,0.0782044180050651,1.5768971824460525,0.1823315289266927
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.3,0.08,0.4,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.01156905007270348,0.008114403556869201,0.10037275192765005,0.029827187125592763,0.06122243431440942,1.0280942736297571,0.10037275192765005
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.12,0.4,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.013247575453033011,0.007452587029812748,0.1308742583033935,0.02621076997333461,0.05874048290038242,1.4485706806456242,0.1308742583033935
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.4,0.8,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.012094329423521843,0.007870501611958312,0.10643655592052625,0.02974012949611889,0.061918700779698764,1.0806943505978963,0.10643655592052625
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.12,0.4,0.8,"[30, 60, 90]",10,True,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.014199338740033207,0.009234713548031343,0.13355223740229505,0.029504457666401647,0.0643635915859811,1.3206920235794894,0.13355223740229505
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.3,0.7,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.025273110340484628,0.01571481034695659,0.24195242068615364,0.04924062775290175,0.10766935212425652,1.3690773655309871,0.24195242068615364
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.2,0.08,0.5,0.8,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.011517277597934195,0.006703627710649484,0.11273029868296192,0.028699920259979313,0.060880455609099236,1.218560003568692,0.11273029868296192
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.3,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.014234900865980338,0.009303679647115268,0.13339780861415318,0.029506644109153008,0.06436847338148591,1.3168758114423285,0.13339780861415318
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.2,0.08,0.5,0.8,"[30, 60, 90]",14,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.012437063779483504,0.0067147289824466775,0.12535097424036756,0.019347115365431822,0.04767617830290902,1.7200425401554449,0.12535097424036756
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.2,0.12,0.5,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.014040196672037819,0.00913031082447505,0.13479409390034047,0.027604695928450256,0.0626300937668517,1.3803281104998322,0.13479409390034047
