risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,budget_tiers,final_value,total_return,cagr,max_drawdown,vol,sharpe,score,shares_owned,total_trades
-0.15,0.15,-0.35,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002612.434145156,0.002612434145155945,0.0006538135741800399,0.06834495634440024,0.023596358719952294,0.03951944568155288,0.0006538135741800399,1600,397
-0.15,0.15,-0.35,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002612.434145156,0.002612434145155945,0.0006538135741800399,0.06834495634440024,0.023596358719952294,0.03951944568155288,0.0006538135741800399,1600,397
-0.15,0.15,-0.35,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002612.434145156,0.002612434145155945,0.0006538135741800399,0.06834495634440024,0.023596358719952294,0.03951944568155288,0.0006538135741800399,1600,397
-0.15,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002610.6186909373,0.0026106186909372916,0.0006533596642566142,0.04324632379748344,0.015381479093036934,0.05018859570610177,0.0006533596642566142,1100,252
-0.15,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002609.2260521617,0.0026092260521616553,0.0006530114685756594,0.06822075576691952,0.023330113255161832,0.03966815579369215,0.0006530114685756594,1600,402
-0.15,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002609.2260521617,0.0026092260521616553,0.0006530114685756594,0.06822075576691952,0.023330113255161832,0.03966815579369215,0.0006530114685756594,1600,402
-0.15,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002609.2260521617,0.0026092260521616553,0.0006530114685756594,0.06822075576691952,0.023330113255161832,0.03966815579369215,0.0006530114685756594,1600,402
-0.15,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002609.2260521617,0.0026092260521616553,0.0006530114685756594,0.06822075576691952,0.023330113255161832,0.03966815579369215,0.0006530114685756594,1600,402
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002607.9501256648,0.002607950125664822,0.0006526924536620626,0.043261106803889726,0.015385633594503852,0.05013583084576674,0.0006526924536620626,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002601.1145858981,0.002601114585898118,0.0006509833851975344,0.04324632379748344,0.015382382228564665,0.05003202774197477,0.0006509833851975344,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002597.9793827739,0.0025979793827738615,0.0006501994973200365,0.06837785325721571,0.023956378624465525,0.03913150397155163,0.0006501994973200365,1600,383
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002597.9793827739,0.0025979793827738615,0.0006501994973200365,0.06837785325721571,0.023956378624465525,0.03913150397155163,0.0006501994973200365,1600,383
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002597.9793827739,0.0025979793827738615,0.0006501994973200365,0.06837785325721571,0.023956378624465525,0.03913150397155163,0.0006501994973200365,1600,383
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002597.9793827739,0.0025979793827738615,0.0006501994973200365,0.06837785325721571,0.023956378624465525,0.03913150397155163,0.0006501994973200365,1600,383
-0.15,0.15,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002573.1498226427,0.0025731498226426773,0.0006439913526279373,0.06808128682241066,0.023379942620633372,0.03924743264218066,0.0006439913526279373,1600,402
-0.15,0.15,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002573.1498226427,0.0025731498226426773,0.0006439913526279373,0.06808128682241066,0.023379942620633372,0.03924743264218066,0.0006439913526279373,1600,402
-0.15,0.15,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002573.1498226427,0.0025731498226426773,0.0006439913526279373,0.06808128682241066,0.023379942620633372,0.03924743264218066,0.0006439913526279373,1600,402
-0.15,0.15,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002573.1498226427,0.0025731498226426773,0.0006439913526279373,0.06808128682241066,0.023379942620633372,0.03924743264218066,0.0006439913526279373,1600,402
-0.15,0.15,-0.3,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002562.668402736,0.002562668402735959,0.0006413706444943212,0.06834495634440024,0.023597164171011143,0.03899144871675945,0.0006413706444943212,1600,397
-0.15,0.15,-0.3,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002562.668402736,0.002562668402735959,0.0006413706444943212,0.06834495634440024,0.023597164171011143,0.03899144871675945,0.0006413706444943212,1600,397
-0.15,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002562.668402736,0.002562668402735959,0.0006413706444943212,0.06834495634440024,0.023597164171011143,0.03899144871675945,0.0006413706444943212,1600,397
-0.15,0.15,-0.3,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002562.668402736,0.002562668402735959,0.0006413706444943212,0.06834495634440024,0.023597164171011143,0.03899144871675945,0.0006413706444943212,1600,397
-0.15,0.15,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002551.9061743583,0.00255190617435833,0.0006386797034139136,0.06808128682241066,0.023376053853873643,0.039022787536113844,0.0006386797034139136,1600,402
-0.15,0.15,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002551.9061743583,0.00255190617435833,0.0006386797034139136,0.06808128682241066,0.023376053853873643,0.039022787536113844,0.0006386797034139136,1600,402
-0.15,0.15,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002551.9061743583,0.00255190617435833,0.0006386797034139136,0.06808128682241066,0.023376053853873643,0.039022787536113844,0.0006386797034139136,1600,402
-0.15,0.15,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002551.9061743583,0.00255190617435833,0.0006386797034139136,0.06808128682241066,0.023376053853873643,0.039022787536113844,0.0006386797034139136,1600,402
-0.15,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002541.3204478764,0.002541320447876351,0.0006360328729841935,0.06822075576691952,0.023345625026866053,0.03892980934935466,0.0006360328729841935,1600,402
-0.15,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002541.3204478764,0.002541320447876351,0.0006360328729841935,0.06822075576691952,0.023345625026866053,0.03892980934935466,0.0006360328729841935,1600,402
-0.15,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002541.3204478764,0.002541320447876351,0.0006360328729841935,0.06822075576691952,0.023345625026866053,0.03892980934935466,0.0006360328729841935,1600,402
-0.15,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002541.3204478764,0.002541320447876351,0.0006360328729841935,0.06822075576691952,0.023345625026866053,0.03892980934935466,0.0006360328729841935,1600,402
-0.2,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002538.7037673673,0.0025387037673672893,0.0006353786010466766,0.0432379866580031,0.015375477345124252,0.04903240474604394,0.0006353786010466766,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002529.1996623281,0.0025291996623281157,0.0006330021942329012,0.0432379866580031,0.015376380832253905,0.04887583138234602,0.0006330021942329012,1100,252
-0.15,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002520.076799592,0.0025200767995920033,0.0006307210973777178,0.06822075576691952,0.023341730313624555,0.03870478345923451,0.0006307210973777178,1600,402
-0.15,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002520.076799592,0.0025200767995920033,0.0006307210973777178,0.06822075576691952,0.023341730313624555,0.03870478345923451,0.0006307210973777178,1600,402
-0.15,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002520.076799592,0.0025200767995920033,0.0006307210973777178,0.06822075576691952,0.023341730313624555,0.03870478345923451,0.0006307210973777178,1600,402
-0.15,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002520.076799592,0.0025200767995920033,0.0006307210973777178,0.06822075576691952,0.023341730313624555,0.03870478345923451,0.0006307210973777178,1600,402
-0.2,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.2,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002514.4579807399,0.002514457980739884,0.0006293161501575995,0.0432540391305973,0.015379060654977714,0.048630262873051985,0.0006293161501575995,1100,252
-0.15,0.1,-0.35,0.07,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002511.1287790802,0.002511128779080231,0.0006284837032706214,0.043261106803889726,0.015382724300530608,0.04856819670691862,0.0006284837032706214,1100,252
-0.15,0.1,-0.35,0.05,0.6,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002511.1287790802,0.002511128779080231,0.0006284837032706214,0.043261106803889726,0.015382724300530608,0.04856819670691862,0.0006284837032706214,1100,252
